1
540.154,258.769,537.346,244.731,577.346,236.731,580.154,250.769
548.1,263.3,544.4,252.2,589.7,237.1,593.4,248.2
553.494,268.927,546.592,257.712,584.644,234.296,591.545,245.511
552.823,274.706,545.853,263.088,583.206,240.676,590.176,252.294
556.461,279.692,547.846,266.769,579.692,245.538,588.308,258.461
557.517,285.793,552.138,272.345,584.379,259.448,589.759,272.897
554.08,286.56,552.06,272.42,586.64,267.48,588.66,281.62
555.588,291.353,552.353,278.412,587.882,269.53,591.118,282.471
556.039,293.192,553.539,280.692,588.731,273.654,591.231,286.154
560.822,295.326,558.577,282.604,591.893,276.725,594.138,289.446
561.143,300.831,558,287,591.627,279.358,594.77,293.189
562.114,302.329,560,287,589.981,282.865,592.096,298.194
574.129,309.044,565.222,297.354,591.766,277.13,600.673,288.821
582.073,312.659,570.366,303.293,590.464,278.171,602.171,287.537
580.695,317.051,571.859,307.662,595.659,285.262,604.495,294.651
571,316,571,305,607,305,607,316
593.748,319.31,555.848,317.794,556.254,307.65,594.153,309.166
570.282,325.271,567.553,312.988,599.106,305.976,601.835,318.259
592.52,326.447,561.488,325.339,562.001,310.964,593.033,312.073
559.849,331.743,558.938,318.071,591.991,315.867,592.903,329.54
552.369,344.242,550.715,333.079,590.581,327.173,592.235,338.336
568,344,568,334,608,334,608,344
567,347,567,335,598,335,598,347
567.654,354.269,564.808,340.039,590,335,592.846,349.231
574.601,358.78,568.501,345.224,593.158,334.129,599.258,347.684
591.061,367.147,565.264,365.305,566.31,350.665,592.107,352.508
559,367,559,355,590,355,590,367
589.543,368.597,556.523,367.025,557.154,353.769,590.174,355.342
567,371,567,353,590,353,590,371
578.869,377.443,568.049,364.459,587.131,348.557,597.951,361.541
570,382,570,364,592,364,592,382
578.017,386.707,573.155,375.362,602.845,362.638,607.707,373.983
579.34,388.516,566.827,378.21,585.849,355.111,598.363,365.417
576.758,389.026,565.152,376.591,588.276,355.009,599.881,367.444
589.755,388.922,565.848,387.428,567.276,364.58,591.183,366.074
575.952,384.499,568.244,368.312,596.658,354.782,604.366,370.969
575.2,380.4,567.2,364.4,596.8,349.6,604.8,365.6
580.188,381.119,567.624,365.762,591.366,346.337,603.931,361.693
576.4,382.8,569.2,368.4,600.4,352.8,607.6,367.2
575.948,378.866,570.794,365.464,605.907,351.959,611.062,365.361
580.28,378.04,567.44,360.92,586.16,346.88,599,364
572.684,371.751,566.637,343.024,582.31,339.724,588.358,368.451
570,366,570,336,586,336,586,366
582.594,365.432,566.378,362.73,571.108,334.351,587.324,337.054
570.2,356.4,562.2,340.4,584.2,329.4,592.2,345.4
559.32,347.24,557.32,333.24,583.78,329.46,585.78,343.46
564.5,345.5,549.5,330.5,562.5,317.5,577.5,332.5
568.815,340.007,553.897,333.226,563.966,311.075,578.884,317.856
554,335,554,319,580,319,580,335
581.641,331.893,548.528,330.388,549.052,318.866,582.165,320.371
578.969,328.183,534,327,534.226,318.427,579.195,319.61
579.141,328.443,542.27,322.622,543.965,311.889,580.835,317.711
565.703,327.784,543,324,545.703,307.784,568.405,311.568
558.69,329.276,542.138,322.655,549.793,303.517,566.345,310.138
548.037,331.65,542.033,318.785,566.285,307.467,572.288,320.332
574.64,333.142,540.809,330.201,541.657,320.448,575.488,323.39
569.396,334.04,535.733,330.673,536.733,320.673,570.396,324.04
536,333,536,323,573,323,573,333
541,335,541,320,567,320,567,335
540,339,540,322,563,322,563,339
548.2,351.4,541.4,337.8,566.2,325.4,573,339
538.262,351.455,537.359,336.097,566.61,334.376,567.514,349.734
542,359,539.595,344.568,569.919,339.513,572.324,353.946
543.885,361.274,542.752,344.283,575.606,342.093,576.739,359.084
565,366,543.4,361.2,549.635,333.141,571.235,337.941
546,374,546,352,576,352,576,374
574.803,381.164,535.041,377.549,536.492,361.59,576.254,365.205
552.4,385.2,546.8,368.4,580.1,357.3,585.7,374.1
564.718,383.685,544.007,376.481,553.99,347.779,574.702,354.983
564.217,388.792,545.973,382.276,557.036,351.299,575.281,357.814
553.394,390.982,546.954,369.514,571.083,362.275,577.523,383.743
550,384,550,366,578,366,578,384
558,384,548,374,574,348,584,358
564.2,378.6,550.2,371.6,563.4,345.2,577.4,352.2
566,381,549.2,372.6,560.2,350.6,577,359
566,381,549.2,372.6,560.2,350.6,577,359
543.817,370.756,542.611,359.304,577.748,355.605,578.953,367.057
544.502,363.774,543.888,354.265,583.915,351.683,584.529,361.192
547,361,547,348,576,348,576,361
548,361,548,346,575,346,575,361
558.325,365.644,553.196,352.309,580.201,341.923,585.33,355.258
571.077,367.615,562.923,355.385,583.231,341.846,591.385,354.077
560.688,363.653,559.552,352.667,594.864,349.014,596,360
560.688,363.653,559.552,352.667,594.864,349.014,596,360
564,359,564,346,594,346,594,359
570,363,570,350,599,350,599,363
593.454,373.014,570.555,360.684,578.454,346.014,601.353,358.344
596.185,371.323,571.308,364.538,576.038,347.192,600.915,353.977
568,372,568,358,601,358,601,372
568,372,568,358,601,358,601,372
579,379,579,362,607,362,607,379
588.724,392.31,580.103,370.759,598.724,363.31,607.345,384.862
597.007,395.295,586.53,380.329,610.557,363.51,621.034,378.477
602.4,399.8,593.2,381.4,616.4,369.8,625.6,388.2
616.046,399.235,586.441,391.011,590.925,374.868,620.53,383.092
604.02,408.103,594,395,619.537,375.472,629.557,388.574
615.08,412.56,599.4,400.8,615.84,378.88,631.52,390.64
619.154,417.607,599.701,407.369,610.742,386.391,630.195,396.629
627.346,414.269,595.423,407.885,598.654,391.731,630.577,398.115
614.906,416.932,606.586,401.219,634.568,386.405,642.886,402.119
619.61,417.256,607.441,406.022,631.518,379.939,643.687,391.172
618.833,414.395,610.487,402.919,643.605,378.832,651.951,390.308
601.887,415.604,597.66,400.811,634.509,390.283,638.736,405.076
605.853,412.844,600.844,396.147,638.734,384.78,643.743,401.477
613.917,408.311,603.077,389.587,636.307,370.349,647.147,389.073
623.461,407.308,608.461,397.308,634.308,358.538,649.308,368.538
629.446,401.969,609.631,390.646,626.185,361.677,646,373
605.7,399.1,600.4,383.2,642.4,369.2,647.7,385.1
620.84,398.12,608.72,381.96,637.52,360.36,649.64,376.52
615.32,382.24,612.6,363.2,650.96,357.72,653.68,376.76
633.436,381.895,616.696,373.126,635.74,336.769,652.48,345.537
623.809,379.495,615.045,365.472,652.169,342.27,660.933,356.292
612.321,376.623,606.887,357.604,643.076,347.264,648.51,366.283
614.524,370.72,612.061,348.549,648.939,344.451,651.402,366.622
629.248,370.311,608.65,356.923,627.636,327.714,648.234,341.102
636.035,358.341,616.977,354.106,627.635,306.141,646.694,310.376
634.567,355.474,614.247,346.443,630.371,310.165,650.691,319.196
621.954,351.169,609.954,330.169,639.677,313.185,651.677,334.185
618,344,608,324,638.8,308.6,648.8,328.6
634.2,339.6,613.4,329.2,626.8,302.4,647.6,312.8
634.249,323.884,610.728,320.266,615.272,290.734,638.792,294.353
611,314,611,289,639,289,639,314
620,321,607,308,634,281,647,294
618.071,321.077,604.466,306.425,629.129,283.523,642.734,298.175
620.5,312.5,607,299,631,275,644.5,288.5
615.443,299.49,598.859,275.799,622.953,258.933,639.537,282.624
612,300,612,262,634,262,634,300
616.462,299.308,609.654,265.269,631.385,260.923,638.192,294.962
625.137,294.629,607.898,288.278,622.939,247.451,640.178,253.802
616.5,299.5,603,286,630,259,643.5,272.5
616.5,286.5,601.5,271.5,625,248,640,263
605.334,288.543,594.943,263.866,620.962,252.911,631.353,277.588
623.475,286.519,599.333,283.227,604,249,628.142,252.292
618.049,283.505,596.96,281.396,601.505,235.951,622.594,238.059
612.724,286.31,592.569,277.672,610.414,236.035,630.569,244.672
605,293,583.5,271.5,608.5,246.5,630,268
