1
625.524,246.092,582.597,214.294,600.223,190.499,643.151,222.297
623.377,246.515,581.285,213.777,600.185,189.477,642.277,222.215
626.021,243.679,578.642,216.041,594.42,188.995,641.798,216.632
624.68,242.833,576.106,213.433,592.403,186.507,640.977,215.907
620.231,240.846,573.815,214.323,590.615,184.923,637.031,211.446
620.554,241.031,573.708,214.262,590.692,184.538,637.539,211.308
614.029,240.688,571.76,209.691,591.28,183.072,633.549,214.069
609,242,571.596,207.713,594.385,182.853,631.789,217.14
596.471,257.882,579.706,190.824,602.529,185.118,619.294,252.176
602.623,270.091,584.759,269.644,586.932,182.723,604.796,183.17
585,277,585,186,601,186,601,277
584,274,584,189,601,189,601,274
581,269,581,190,600,190,600,269
579,268,579,188,598,188,598,268
593.536,271.262,573.166,269.753,579.445,184.996,599.815,186.505
593.68,277.265,573.842,276.581,576.914,187.48,596.753,188.164
592.95,278.032,573.087,277.706,574.611,184.748,594.474,185.073
574,278,574,183,594,183,594,278
572,279,572,185,593,185,593,279
572,278,572,182,592,182,592,278
571,283,571,185,592,185,592,283
571.833,279.299,570.316,182.198,590.701,181.88,592.218,278.981
570,280,570,182,591,182,591,280
570,284,570,182,591,182,591,284
569,285,569,182,590,182,590,285
569.042,282.356,567.273,183.263,588.712,182.88,590.482,281.974
568,286,568,182,589,182,589,286
587.894,285.013,566.914,284.696,568.473,181.78,589.453,182.098
586.744,284.055,564.766,283.358,567.969,182.459,589.947,183.157
585.877,284.057,564.896,283.421,568.013,180.576,588.994,181.212
566,286,566,181,587,181,587,286
565,277,565,179,587,179,587,277
580.828,279.069,559.062,277.255,567.586,174.965,589.352,176.779
565,278,565,176,586,176,586,278
564,280,564,176,588,176,588,280
565,273,565,182,591,182,591,273
564,275,564,188,593,188,593,275
577.132,259.962,557.472,191.151,586.528,182.849,606.189,251.66
573.623,259.306,558.118,189.529,587.659,182.965,603.165,252.741
574.823,258.294,557.706,189.824,586.882,182.529,604,251
558,248,558,186,592,186,592,248
589.406,247.315,555.152,244.868,559.381,185.67,593.635,188.117
578.678,240.564,538.727,196.003,565.433,172.06,605.384,216.621
577.754,238.456,535.567,197.891,561.22,171.211,603.407,211.776
581.462,237.394,532.533,214.368,549.62,178.057,598.55,201.082
582.062,237.361,532.701,215.423,549.278,178.124,598.639,200.062
582.062,237.361,532.701,215.423,549.278,178.124,598.639,200.062
582.062,237.361,532.701,215.423,549.278,178.124,598.639,200.062
582.062,237.361,532.701,215.423,549.278,178.124,598.639,200.062
582.062,237.361,532.701,215.423,549.278,178.124,598.639,200.062
582.062,237.361,532.701,215.423,549.278,178.124,598.639,200.062
582.062,237.361,532.701,215.423,549.278,178.124,598.639,200.062
579,243,537.5,201.5,563.5,175.5,605,217
584.2,242.6,536.6,218.8,554.8,182.4,602.4,206.2
578.556,245.709,542.26,196.04,571.018,175.025,607.314,224.693
575.116,248.122,547.83,190.139,578.652,175.635,605.938,233.618
585.169,252.646,556.246,249.031,565.046,178.631,593.969,182.246
563,281,563,188,587,188,587,281
579.722,285.371,553.037,281.732,564.635,196.678,591.32,200.316
579.931,287.326,551.284,282.485,566.599,191.876,595.245,196.717
580.953,287.556,550.526,281.824,566.73,195.819,597.157,201.551
582.44,284.538,551.504,277.714,569.527,196.013,600.463,202.837
585.056,287.684,553.844,280.696,572.414,197.749,603.626,204.737
587.866,288.93,556.81,282.993,573.119,197.684,604.175,203.622
589.157,292.899,556.805,285.904,575.719,198.426,608.071,205.421
591.573,294.755,558.567,287.782,577.45,198.405,610.455,205.378
594.744,297.094,561.613,290.783,579.188,198.512,612.319,204.823
598.847,299.11,565.402,293.687,580.81,198.672,614.255,204.095
601.374,301.12,567.844,296.027,582.624,198.728,616.154,203.821
603.9,302.7,569.74,297.82,583.9,198.7,618.06,203.58
606,309,572.171,304.539,586.094,198.957,619.923,203.418
608.15,311.137,573.827,307.051,586.807,198.025,621.13,202.111
609.406,313.914,575.527,309.732,589.315,198.051,623.193,202.234
611.255,315.031,577.268,310.831,590.874,200.748,624.86,204.949
613.189,317.135,579.555,313.313,592.329,200.901,625.963,204.723
615.446,316.431,580.246,312.031,594.031,201.754,629.231,206.154
617.456,319.446,584.089,316.109,595.406,202.941,628.772,206.277
619.548,315.795,585.504,312.211,596.912,203.833,630.956,207.417
620.724,314.283,587.909,310.874,599.017,203.963,631.831,207.372
623.081,310.84,590.203,307.424,600.953,203.956,633.831,207.372
623.923,312.337,590.597,308.492,602.663,203.923,635.988,207.768
625.245,313.27,591.779,309.238,604.461,203.971,637.927,208.003
626.634,315.188,593.837,311.418,606.185,203.987,638.982,207.757
628.802,317.653,594.362,313.778,606.73,203.845,641.169,207.719
629.532,316.699,595.106,312.347,608.841,203.715,643.267,208.068
630.047,318.45,594.961,313.267,610.735,206.484,645.822,211.667
631.686,320.358,596.183,315.625,610.751,206.367,646.253,211.1
632.402,319.474,597.311,314.588,612.358,206.518,647.45,211.404
633.23,319.456,598.222,314.514,613.35,207.355,648.358,212.298
633.494,318.627,598.546,313.751,613.389,207.38,648.336,212.256
633.48,317.64,598.48,312.64,613.38,208.34,648.38,213.34
633.5,317.5,598.5,312.5,613.24,209.32,648.24,214.32
633.465,316.654,598.411,311.524,613.371,209.298,648.425,214.428
633.609,315.674,598.626,310.555,613.299,210.288,648.282,215.407
633.657,314.695,598.676,309.474,613.334,211.259,648.317,216.48
633.621,313.7,598.696,308.408,613.395,211.393,648.32,216.685
636.878,320.654,600.116,314.453,617.007,214.314,653.769,220.515
637.196,328.177,600.483,322.738,616.505,214.593,653.218,220.032
638.028,323.324,599.924,317.228,616.81,211.689,654.914,217.786
638.103,322.759,600.713,317.201,616.414,211.575,653.804,217.133
638.703,325.784,600.919,319.487,618.946,211.324,656.73,217.622
638.746,324.911,600.964,318.921,618.032,211.261,655.814,217.251
638.216,324.184,605.772,319.279,623.922,199.209,656.367,204.114
617,303,617,193,651,193,651,303
617,302,617,193,651,193,651,302
617,328,617,203,653,203,653,328
621.851,324.864,616.054,203.14,651.26,201.464,657.057,323.188
638.446,323.134,610.776,208.502,645.218,200.189,672.888,314.82
634.284,319.787,610.075,205.466,644.586,198.158,668.795,312.479
617.93,318.879,610.584,201.339,645.759,199.14,653.105,316.681
628.055,324.327,607.618,202.906,641.5,197.203,661.937,318.625
617.931,310.307,606.842,199.416,641.99,195.901,653.079,306.792
624,311,602.379,200.491,637.994,193.523,659.615,304.032
612.053,310.796,604.624,199.358,640.929,196.938,648.359,308.376
619.741,297.835,597.365,197.141,632.729,189.282,655.106,289.976
600,295,600,195,637,195,637,295
613,297,593.341,197.299,630.298,190.012,649.957,289.713
597,292,597,192,633,192,633,292
599.53,289.077,594.445,192.45,629.61,190.6,634.696,287.227
595,290,595,195,629,195,629,290
613.065,288.831,587.287,197.749,619.674,188.583,645.452,279.664
610.683,287.94,585.141,197.793,618.852,188.242,644.393,278.388
589,283,589,195,625,195,625,283
607.504,285.043,581.413,197.561,614.827,187.596,640.918,275.077
586,277,586,190,623,190,623,277
584,274,584,191,619,191,619,274
587,277,587,188,617,188,617,277
606.921,283.792,580.386,281.139,589.95,185.495,616.485,188.148
607.976,280.22,577.354,276.817,587.232,187.915,617.854,191.317
603.551,279.508,572.586,274.619,585.916,190.197,616.881,195.087
600.704,284.128,569.112,278.384,584.776,192.232,616.368,197.976
590.4,283.8,560.1,273.7,587.7,190.9,618,201
591.021,282.99,560.674,273.048,587.662,190.665,618.008,200.606
599.297,286.216,566.865,280.811,581.108,195.351,613.541,200.757
596.6,280.8,564.729,273.718,583.388,189.753,615.259,196.835
588.194,282.106,557.111,271.346,585.431,189.534,616.514,200.293
596.885,282.577,564.385,276.077,581.269,191.654,613.769,198.154
597.017,283.311,564.118,276.984,580.559,191.492,613.458,197.819
596.461,284.204,563.748,277.913,580.374,191.456,613.087,197.747
588.457,283.791,556.224,273.411,583.393,189.042,615.627,199.422
588.794,283.87,557.009,273.97,583.196,189.897,614.981,199.797
589.06,282.969,557.007,272.819,583.385,189.522,615.437,199.672
594.424,283.094,561.812,275.847,580.965,189.659,613.577,196.906
589.525,283.033,557.627,273.684,582.534,188.708,614.432,198.057
589.255,283.954,557.357,274.605,582.534,188.708,614.432,198.057
589.724,282.228,557.982,272.235,584.344,188.497,616.086,198.49
591.774,283.792,559.679,274.623,584.359,188.245,616.453,197.415
592.071,287.301,560.071,278.301,585.296,188.615,617.296,197.615
592.521,294.607,561.398,287.114,584.638,190.58,615.76,198.072
601.443,288.49,567.728,282.54,584.007,190.295,617.721,196.245
599.923,289.385,566.269,282.654,584.808,189.962,618.461,196.692
597.809,295.399,565.064,288.176,586.867,189.338,619.612,196.561
600.663,294.571,566.449,287.239,587.054,191.083,621.268,198.415
600.692,293.539,566.654,286.731,585.769,191.154,619.808,197.962
600.808,294.542,566.844,287.987,585.695,190.309,619.658,196.864
600.863,295.543,566.845,289.091,585.568,190.367,619.586,196.818
607.656,298.392,569.464,291.448,585.592,202.744,623.784,209.688
612.029,297.804,573.985,292.098,588.281,196.792,626.325,202.499
602.175,295.397,563.534,282.336,591.781,198.771,630.423,211.833
602.045,294.701,562.878,281.272,591.173,198.745,630.341,212.174
610.551,306.805,571.25,297.897,593.355,200.374,632.656,209.282
613.288,308.845,574.753,301.254,594.651,200.234,633.186,207.825
614.18,308.049,575.78,300.272,595.753,201.659,634.152,209.436
615.367,305.94,577.489,297.789,598.735,199.057,636.614,207.208
616.688,308.022,578.049,299.6,599.527,201.051,638.166,209.472
617.015,303.765,577.752,293.803,602.263,197.201,641.526,207.163
618.6,300.716,579.789,290.029,606.353,193.561,645.164,204.248
621.291,300.411,580.274,289.473,604.224,199.66,645.241,210.598
622.251,301.645,581.446,290.907,605.811,198.319,646.617,209.057
621.645,301.715,582.101,291.027,608.255,194.258,647.799,204.946
627.26,301.18,590.16,295.88,604.64,194.52,641.74,199.82
625.953,300.29,588.4,294.2,604.444,195.261,641.997,201.351
630,299,593.561,294.951,604.585,195.732,641.024,199.781
599,286,599,181,629,181,629,286
2
0
0
0
0
1
616.188,256.153,595.6,223.8,658.106,184.023,678.694,216.376
615.539,256.663,594.809,223.494,658.989,183.382,679.719,216.551
617.698,257.73,595.393,223.742,659.087,181.943,681.392,215.93
616.226,254.797,596.928,218.232,662.476,183.638,681.774,220.203
616.63,252.673,597.867,216.589,663.767,182.321,682.53,218.404
619.89,255.633,595.922,221.573,655.619,179.564,679.587,213.624
631.2,258.4,598.08,233.56,639.84,177.88,672.96,202.72
643.992,258.051,610.408,252.749,621.532,182.295,655.116,187.597
628.781,270.142,613.74,188.252,640.293,183.375,655.334,265.265
638,268,601.065,192.81,629.657,178.765,666.592,253.955
635.552,254.107,593.913,199.655,624.238,176.465,665.878,230.917
635,252,591.337,201.868,621.071,175.97,664.734,226.102
633.264,251.657,588.335,204.589,618.802,175.507,663.731,222.575
633.228,251.64,588.781,204.97,619.27,175.934,663.717,222.603
634.725,261.301,591.879,200.328,622.764,178.625,665.61,239.598
632.656,262.143,591.591,198.083,623.013,177.94,664.078,242.001
632.517,262.568,591.646,197.855,623.174,177.943,664.046,242.656
632.485,262.285,590.492,197.68,621.213,177.712,663.206,242.316
632.405,263.247,590.775,196.641,622.056,177.09,663.685,243.697
632.88,263.366,590.028,196.871,621.336,176.694,664.189,243.189
629.632,261.202,587.194,196.296,618.555,175.791,660.994,240.696
628.669,261.837,587.179,195.83,618.943,175.864,660.433,241.871
629.119,262.554,587.179,195.83,619.046,175.8,660.986,242.523
628.139,262.137,587.353,195.395,619.429,175.793,660.216,242.535
627.692,262.539,584,197,615.846,175.769,659.538,241.308
626.663,265.461,583.236,195.978,616.135,175.416,659.562,244.899
626.677,263.361,580.456,198.308,612.965,175.209,659.186,240.262
626.737,262.381,580.253,198.68,612.438,175.193,658.923,238.894
626.612,261.517,580.644,199.636,612.293,176.125,658.261,238.006
622.615,261.923,580.154,198.231,612.461,176.692,654.923,240.385
622.474,262.32,580.183,198.038,612.912,176.506,655.203,240.788
621,263,577.923,198.385,610.461,176.692,653.538,241.308
620.656,262.962,577.179,199.196,610.784,176.283,654.261,240.049
620,264,574.324,200.054,607.149,176.608,652.824,240.554
619.36,264.895,573.698,201.294,606.455,177.776,652.117,241.377
618.954,265.397,574.359,200.097,607.508,177.458,652.104,242.759
618.972,264.404,574.512,200.184,607.272,177.504,651.732,241.724
617.299,264.483,572.754,199.894,605.353,177.412,649.898,242.002
618.128,265.611,572.087,199.839,604.503,177.148,650.544,242.919
617.846,264.835,571.849,201.316,604.31,177.81,650.307,241.329
617.185,263.798,571.182,201.066,604.13,176.905,650.133,239.636
616.269,265.862,571.375,200.017,604.732,177.274,649.626,243.118
615.846,265.769,571.692,199.538,605.385,177.077,649.538,243.308
616.132,267.962,570.215,200.853,604.236,177.576,650.153,244.685
618.035,262.375,562.631,212.166,593.466,178.141,648.87,228.351
623.294,264.657,558.561,216.755,586.61,178.851,651.343,226.753
625.19,266.888,553.707,220.634,579.061,181.451,650.544,227.705
626.447,265.551,548.139,224.336,571.826,179.33,650.135,220.544
627.083,265.636,546.98,224.905,570.269,179.103,650.373,219.834
625.273,263.229,539.652,229.499,557.922,183.121,643.544,216.851
623.551,264.814,537.666,231.872,555.41,185.609,641.295,218.552
623.291,264.679,534.711,231.778,551.833,185.681,640.412,218.582
620.998,264.273,529.411,231.653,546.297,184.243,637.885,216.863
619.055,267.354,527.861,232.614,546.032,184.917,637.226,219.658
616.574,265.259,523.943,233.884,540.453,185.137,633.084,216.512
617.5,265.5,523.9,234.3,540,186,633.6,217.2
609.362,265.278,511.804,233.808,527.167,186.183,624.725,217.653
603.324,267.184,510.903,232.175,528.927,184.593,621.348,219.602
602.82,267.469,510.882,232.108,529.258,184.33,621.196,219.691
590.649,270.625,501.701,235.308,521.372,185.766,610.32,221.083
591.588,269.501,497.8,236.4,514.914,187.911,608.701,221.012
588.627,270.036,495.559,237.996,512.527,188.706,605.596,220.746
583.984,271.415,491.185,241.827,507.196,191.613,599.994,221.201
582.163,271.982,490.734,241.941,507.438,191.101,598.868,221.142
568.56,276.113,484.824,239.706,507.177,188.294,590.913,224.701
568.017,276.293,484.5,240.5,506.845,188.362,590.362,224.155
555.441,276.874,475.185,241.067,498.467,188.885,578.722,224.691
560.219,271.924,469.9,244.505,485.088,194.473,575.408,221.892
557.622,272.755,464.512,247.63,477.979,197.725,571.088,222.849
549.878,274.454,460.58,247.211,476.139,196.212,565.437,223.456
548.803,274.536,460.485,247.471,476.213,196.146,564.532,223.211
538.075,276.097,452.577,247.089,469.714,196.581,555.211,225.589
528.621,279.552,447.276,244.69,469.466,192.914,550.81,227.776
530.231,279.798,446.975,245.879,468.199,193.785,551.454,227.704
521.231,281.703,439.139,246.318,461.738,193.887,543.831,229.272
